State,District,Date,Daily Actual,Daily Normal,Daily Departure Per,Daily Category
Meghalaya,South West Khasi Hills,2014-02-13,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-13,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-13,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-13,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-13,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-13,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-14,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-15,0.931027,30.0,-96.89657666666666,deficit
Meghalaya,West Khasi Hills,2014-02-15,0.499196,30.0,-98.33601333333333,deficit
Meghalaya,South West Khasi Hills,2014-02-15,0.534322,30.0,-98.21892666666668,deficit
Meghalaya,Ri-Bhoi,2014-02-15,0.666284,30.0,-97.77905333333334,deficit
Meghalaya,South Garo Hills,2014-02-15,0.438348,30.0,-98.53884,deficit
Meghalaya,North Garo Hills,2014-02-15,2.83498,30.0,-90.55006666666667,deficit
Meghalaya,East Garo Hills,2014-02-15,2.22754,30.0,-92.57486666666667,deficit
Meghalaya,West Garo Hills,2014-02-15,5.2381,30.0,-82.53966666666666,deficit
Meghalaya,East Khasi Hills,2014-02-16,5.56251,30.0,-81.45830000000001,deficit
Meghalaya,West Khasi Hills,2014-02-16,8.25236,30.0,-72.49213333333333,deficit
Meghalaya,South West Khasi Hills,2014-02-16,9.83791,30.0,-67.20696666666667,deficit
Meghalaya,Ri-Bhoi,2014-02-16,3.6057,30.0,-87.98100000000001,deficit
Meghalaya,South Garo Hills,2014-02-16,8.99652,30.0,-70.0116,deficit
Meghalaya,North Garo Hills,2014-02-16,1.77761,30.0,-94.07463333333334,deficit
Meghalaya,East Garo Hills,2014-02-16,5.10053,30.0,-82.99823333333333,deficit
Meghalaya,West Garo Hills,2014-02-16,2.74737,30.0,-90.8421,deficit
Meghalaya,East Khasi Hills,2014-02-17,18.4491,30.0,-38.50299999999999,deficit
Meghalaya,West Khasi Hills,2014-02-17,43.6772,30.0,45.590666666666664,excess
Meghalaya,South West Khasi Hills,2014-02-17,57.286,30.0,90.95333333333335,excess
Meghalaya,Ri-Bhoi,2014-02-17,8.20388,30.0,-72.65373333333334,deficit
Meghalaya,South Garo Hills,2014-02-17,53.4033,30.0,78.01100000000001,excess
Meghalaya,North Garo Hills,2014-02-17,24.3446,30.0,-18.851333333333333,deficit
Meghalaya,East Garo Hills,2014-02-17,36.0306,30.0,20.102,excess
Meghalaya,West Garo Hills,2014-02-17,15.5442,30.0,-48.186,deficit
Meghalaya,East Khasi Hills,2014-02-18,5.65129,30.0,-81.16236666666666,deficit
Meghalaya,West Khasi Hills,2014-02-18,13.0293,30.0,-56.569,deficit
Meghalaya,South West Khasi Hills,2014-02-18,14.7285,30.0,-50.905,deficit
Meghalaya,Ri-Bhoi,2014-02-18,3.67181,30.0,-87.76063333333333,deficit
Meghalaya,South Garo Hills,2014-02-18,15.3856,30.0,-48.714666666666666,deficit
Meghalaya,North Garo Hills,2014-02-18,0.137762,30.0,-99.54079333333333,deficit
Meghalaya,East Garo Hills,2014-02-18,7.81798,30.0,-73.94006666666667,deficit
Meghalaya,West Garo Hills,2014-02-18,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-19,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-20,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-21,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-22,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-23,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-24,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-25,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-26,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-27,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-02-28,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-02-28,0.114198,30.0,-99.61934,deficit
Meghalaya,East Khasi Hills,2014-03-01,0.123842,30.0,-99.58719333333333,deficit
Meghalaya,West Khasi Hills,2014-03-01,0.175746,30.0,-99.41418,deficit
Meghalaya,South West Khasi Hills,2014-03-01,0.128895,30.0,-99.57034999999999,deficit
Meghalaya,Ri-Bhoi,2014-03-01,0.725082,30.0,-97.58306,deficit
Meghalaya,South Garo Hills,2014-03-01,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-01,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-01,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-01,0.309008,30.0,-98.96997333333334,deficit
Meghalaya,East Khasi Hills,2014-03-02,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-02,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-02,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-02,0.159789,30.0,-99.46737,deficit
Meghalaya,South Garo Hills,2014-03-02,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-02,0.175613,30.0,-99.41462333333334,deficit
Meghalaya,East Garo Hills,2014-03-02,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-02,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-03,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-04,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-05,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-06,0.131154,30.0,-99.56282,deficit
Meghalaya,West Khasi Hills,2014-03-06,3.15901,30.0,-89.46996666666666,deficit
Meghalaya,South West Khasi Hills,2014-03-06,4.74369,30.0,-84.18769999999999,deficit
Meghalaya,Ri-Bhoi,2014-03-06,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-06,4.48761,30.0,-85.04129999999999,deficit
Meghalaya,North Garo Hills,2014-03-06,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-06,1.91618,30.0,-93.61273333333332,deficit
Meghalaya,West Garo Hills,2014-03-06,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-07,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-08,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-09,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-10,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-11,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-12,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-13,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-14,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-15,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-16,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-17,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-18,0.383664,30.0,-98.72112000000001,deficit
Meghalaya,West Khasi Hills,2014-03-18,1.39457,30.0,-95.35143333333332,deficit
Meghalaya,South West Khasi Hills,2014-03-18,0.401945,30.0,-98.66018333333332,deficit
Meghalaya,Ri-Bhoi,2014-03-18,1.424,30.0,-95.25333333333333,deficit
Meghalaya,South Garo Hills,2014-03-18,0.427525,30.0,-98.57491666666667,deficit
Meghalaya,North Garo Hills,2014-03-18,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-18,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-18,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-19,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-19,4.94512,30.0,-83.51626666666667,deficit
Meghalaya,South West Khasi Hills,2014-03-19,7.08684,30.0,-76.3772,deficit
Meghalaya,Ri-Bhoi,2014-03-19,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-19,5.0503,30.0,-83.16566666666667,deficit
Meghalaya,North Garo Hills,2014-03-19,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-19,1.63475,30.0,-94.55083333333333,deficit
Meghalaya,West Garo Hills,2014-03-19,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-20,4.94091,30.0,-83.5303,deficit
Meghalaya,West Khasi Hills,2014-03-20,11.9102,30.0,-60.29933333333334,deficit
Meghalaya,South West Khasi Hills,2014-03-20,11.7238,30.0,-60.92066666666667,deficit
Meghalaya,Ri-Bhoi,2014-03-20,7.96608,30.0,-73.44640000000001,deficit
Meghalaya,South Garo Hills,2014-03-20,14.0743,30.0,-53.08566666666666,deficit
Meghalaya,North Garo Hills,2014-03-20,1.64456,30.0,-94.51813333333334,deficit
Meghalaya,East Garo Hills,2014-03-20,8.37975,30.0,-72.0675,deficit
Meghalaya,West Garo Hills,2014-03-20,0.353934,30.0,-98.82022,deficit
Meghalaya,East Khasi Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-21,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2014-03-22,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-23,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2014-03-23,3.30386,30.0,-88.98713333333333,deficit
Meghalaya,South West Khasi Hills,2014-03-23,3.64701,30.0,-87.84329999999999,deficit
Meghalaya,Ri-Bhoi,2014-03-23,0.209473,30.0,-99.30175666666668,deficit
Meghalaya,South Garo Hills,2014-03-23,4.08971,30.0,-86.36763333333334,deficit
Meghalaya,North Garo Hills,2014-03-23,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2014-03-23,2.23509,30.0,-92.5497,deficit
Meghalaya,West Garo Hills,2014-03-23,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2014-03-24,4.64545,30.0,-84.51516666666666,deficit
Meghalaya,West Khasi Hills,2014-03-24,2.16657,30.0,-92.7781,deficit
Meghalaya,South West Khasi Hills,2014-03-24,0.624449,30.0,-97.91850333333333,deficit
Meghalaya,Ri-Bhoi,2014-03-24,12.4491,30.0,-58.50299999999999,deficit
Meghalaya,South Garo Hills,2014-03-24,0.66419,30.0,-97.78603333333334,deficit
Meghalaya,North Garo Hills,2014-03-24,5.83391,30.0,-80.55363333333332,deficit
Meghalaya,East Garo Hills,2014-03-24,4.67135,30.0,-84.42883333333333,deficit
Meghalaya,West Garo Hills,2014-03-24,11.4058,30.0,-61.98066666666667,deficit
Meghalaya,East Khasi Hills,2014-03-25,5.20971,30.0,-82.6343,deficit
Meghalaya,West Khasi Hills,2014-03-25,2.01408,30.0,-93.2864,deficit
Meghalaya,South West Khasi Hills,2014-03-25,1.0027,30.0,-96.65766666666667,deficit
Meghalaya,Ri-Bhoi,2014-03-25,2.28521,30.0,-92.38263333333333,deficit
Meghalaya,South Garo Hills,2014-03-25,2.30794,30.0,-92.30686666666668,deficit
Meghalaya,North Garo Hills,2014-03-25,8.25337,30.0,-72.48876666666668,deficit
Meghalaya,East Garo Hills,2014-03-25,8.63151,30.0,-71.2283,deficit
Meghalaya,West Garo Hills,2014-03-25,12.4476,30.0,-58.507999999999996,deficit
Meghalaya,East Khasi Hills,2014-03-26,6.83838,30.0,-77.2054,deficit
Meghalaya,West Khasi Hills,2014-03-26,12.4306,30.0,-58.564666666666675,deficit
Meghalaya,South West Khasi Hills,2014-03-26,17.9899,30.0,-40.033666666666676,deficit
Meghalaya,Ri-Bhoi,2014-03-26,8.17108,30.0,-72.76306666666666,deficit
Meghalaya,South Garo Hills,2014-03-26,13.0591,30.0,-56.46966666666666,deficit
Meghalaya,North Garo Hills,2014-03-26,3.60054,30.0,-87.9982,deficit
Meghalaya,East Garo Hills,2014-03-26,4.21067,30.0,-85.96443333333333,deficit
Meghalaya,West Garo Hills,2014-03-26,7.11689,30.0,-76.27703333333335,deficit
Meghalaya,East Khasi Hills,2014-03-27,0.841131,30.0,-97.19623,deficit
Meghalaya,West Khasi Hills,2014-03-27,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2014-03-27,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2014-03-27,0.253681,30.0,-99.15439666666667,deficit
Meghalaya,South Garo Hills,2014-03-27,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2014-03-27,0.154982,30.0,-99.48339333333334,deficit
Meghalaya,East Garo Hills,2014-03-27,0.0,30.0,-100.0,deficit
