state,district,date,daily_rainfall,daily_normal,daily_departure,rainfall_category,rainfall_anomaly,rain_3d,rain_7d,rain_15d,rain_30d,max_rain_7d,rain_days_7d,lag_1d,lag_3d,lag_7d
JAMMU AND KASHMIR,KUPWARA,2026-09-01,0.0,1.1,-100.0,NR,-1.1,0.0,0.0,17.700000000000003,17.700000000000003,0.0,0.0,0.0,0.0,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-02,1.1,1.5,-28.0,D,-0.3999999999999999,1.1,1.1,18.8,18.8,1.1,0.0,0.0,0.0,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-03,0.0,2.0,-100.0,NR,-2.0,1.1,1.1,18.2,18.8,1.1,0.0,1.1,0.0,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-04,1.7,1.7,1.0,N,0.0,2.8,2.8,16.1,20.5,1.7,0.0,0.0,0.0,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-05,0.3,1.0,-72.0,LD,-0.7,2.0,3.1,16.0,20.8,1.7,0.0,1.7,1.1,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-06,0.0,0.6,-100.0,NR,-0.6,2.0,3.1,16.0,20.8,1.7,0.0,0.3,0.0,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-07,0.0,0.5,-100.0,NR,-0.5,0.3,3.1,3.1,20.8,1.7,0.0,0.0,1.7,0.0
JAMMU AND KASHMIR,KUPWARA,2026-09-08,0.0,0.4,-100.0,NR,-0.4,0.0,3.1,3.1,20.8,1.7,0.0,0.0,0.3,0.0
ANDHRA PRADESH,KURNOOL,2026-08-26,0.0,4.4,-99.0,LD,-4.4,6.5,9.5,10.1,10.1,5.3,1.0,1.2,0.7,0.6
ANDHRA PRADESH,KURNOOL,2026-08-27,0.2,5.6,-97.0,LD,-5.3999999999999995,1.4,7.3999999999999995,10.299999999999999,10.299999999999999,5.3,1.0,0.0,5.3,2.3
ANDHRA PRADESH,KURNOOL,2026-08-28,0.3,3.9,-92.0,LD,-3.6,0.5,7.7,10.6,10.6,5.3,1.0,0.2,1.2,0.0
ANDHRA PRADESH,KURNOOL,2026-08-29,0.0,4.3,-100.0,NR,-4.3,0.5,7.699999999999999,10.6,10.6,5.3,1.0,0.3,0.0,0.0
ANDHRA PRADESH,KURNOOL,2026-08-30,0.8,2.8,-73.0,LD,-1.9999999999999998,1.1,7.8,11.399999999999999,11.399999999999999,5.3,1.0,0.0,0.2,0.7
ANDHRA PRADESH,KURNOOL,2026-08-31,0.0,3.6,-100.0,LD,-3.6,0.8,2.5,11.399999999999999,11.399999999999999,1.2,0.0,0.8,0.3,5.3
ANDHRA PRADESH,KURNOOL,2026-09-01,0.0,4.3,-100.0,NR,-4.3,0.8,1.3,11.399999999999999,11.399999999999999,0.8,0.0,0.0,0.0,1.2
ANDHRA PRADESH,KURNOOL,2026-09-02,0.0,6.5,-100.0,NR,-6.5,0.0,1.3,11.399999999999999,11.399999999999999,0.8,0.0,0.0,0.8,0.0
ANDHRA PRADESH,KURNOOL,2026-09-03,0.0,4.8,-100.0,NR,-4.8,0.0,1.1,10.8,11.399999999999999,0.8,0.0,0.0,0.0,0.2
ANDHRA PRADESH,KURNOOL,2026-09-04,0.4,3.8,-90.0,LD,-3.4,0.4,1.2000000000000002,8.899999999999999,11.799999999999999,0.8,0.0,0.0,0.0,0.3
ANDHRA PRADESH,KURNOOL,2026-09-05,0.0,3.6,-100.0,NR,-3.6,0.4,1.2000000000000002,8.899999999999999,11.799999999999999,0.8,0.0,0.4,0.0,0.0
ANDHRA PRADESH,KURNOOL,2026-09-06,0.0,3.0,-100.0,NR,-3.0,0.4,0.4,8.899999999999999,11.799999999999999,0.4,0.0,0.0,0.0,0.8
ANDHRA PRADESH,KURNOOL,2026-09-07,0.0,3.5,-100.0,NR,-3.5,0.0,0.4,8.2,11.799999999999999,0.4,0.0,0.0,0.4,0.0
ANDHRA PRADESH,KURNOOL,2026-09-08,4.2,3.0,40.0,E,1.2000000000000002,4.2,4.6000000000000005,7.1000000000000005,16.0,4.2,1.0,0.0,0.0,0.0
HARYANA,KURUKSHETRA,2026-08-26,0.0,1.8,-100.0,NR,-1.8,1.2,16.2,21.5,21.5,12.5,1.0,0.0,1.0,5.3
HARYANA,KURUKSHETRA,2026-08-27,0.0,6.3,-100.0,NR,-6.3,0.0,3.7,21.5,21.5,1.2,0.0,0.0,1.2,12.5
HARYANA,KURUKSHETRA,2026-08-28,0.0,11.2,-100.0,NR,-11.2,0.0,2.8,21.5,21.5,1.2,0.0,0.0,0.0,0.9
HARYANA,KURUKSHETRA,2026-08-29,0.0,2.9,-100.0,NR,-2.9,0.0,2.2,21.5,21.5,1.2,0.0,0.0,0.0,0.6
HARYANA,KURUKSHETRA,2026-08-30,0.1,4.2,-99.0,LD,-4.1000000000000005,0.1,1.3,21.6,21.6,1.2,0.0,0.0,0.0,1.0
HARYANA,KURUKSHETRA,2026-08-31,0.0,4.2,-100.0,NR,-4.2,0.1,0.1,21.6,21.6,0.1,0.0,0.1,0.0,1.2
HARYANA,KURUKSHETRA,2026-09-01,0.0,2.3,-100.0,NR,-2.3,0.1,0.1,21.6,21.6,0.1,0.0,0.0,0.0,0.0
HARYANA,KURUKSHETRA,2026-09-02,0.0,3.9,-100.0,NR,-3.9,0.0,0.1,21.6,21.6,0.1,0.0,0.0,0.1,0.0
HARYANA,KURUKSHETRA,2026-09-03,5.7,5.8,-2.0,N,-0.09999999999999964,5.7,5.8,22.0,27.3,5.7,1.0,0.0,0.0,0.0
HARYANA,KURUKSHETRA,2026-09-04,0.2,4.7,-95.0,LD,-4.5,5.9,6.0,9.7,27.5,5.7,1.0,5.7,0.0,0.0
HARYANA,KURUKSHETRA,2026-09-05,2.2,6.5,-65.0,LD,-4.3,8.100000000000001,8.2,11.0,29.700000000000003,5.7,1.0,0.2,0.0,0.0
HARYANA,KURUKSHETRA,2026-09-06,0.6,4.7,-87.0,LD,-4.1000000000000005,3.0000000000000004,8.700000000000001,11.0,30.3,5.7,1.0,2.2,5.7,0.1
HARYANA,KURUKSHETRA,2026-09-07,0.0,1.8,-100.0,NR,-1.8,2.8000000000000003,8.700000000000001,10.0,30.3,5.7,1.0,0.6,0.2,0.0
HARYANA,KURUKSHETRA,2026-09-08,0.0,3.0,-100.0,NR,-3.0,0.6,8.700000000000001,8.8,30.3,5.7,1.0,0.0,2.2,0.0
ARUNACHAL PRADESH,KURUNG KUMEY,2026-08-26,4.8,2.2,120.0,LE,2.5999999999999996,9.3,24.6,25.6,25.6,5.3,5.0,0.0,3.8,1.0
ARUNACHAL PRADESH,KURUNG KUMEY,2026-08-27,0.7,9.8,-93.0,LD,-9.100000000000001,5.5,21.6,26.3,26.3,5.3,4.0,4.8,4.5,3.7
ARUNACHAL PRADESH,KURUNG KUMEY,2026-08-29,1.5,8.9,-83.0,LD,-7.4,7.0,17.8,27.8,27.8,4.8,3.0,0.7,0.0,5.3
ARUNACHAL PRADESH,KURUNG KUMEY,2026-08-31,15.2,8.3,84.0,LE,6.899999999999999,17.4,30.5,43.0,43.0,15.2,4.0,1.5,4.8,2.5
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-01,36.5,2.7,1252.0,LE,33.8,53.2,63.2,79.5,79.5,36.5,4.0,15.2,0.7,3.8
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-02,8.2,6.6,25.0,E,1.5999999999999996,59.900000000000006,66.9,87.7,87.7,36.5,4.0,36.5,1.5,4.5
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-03,6.2,7.4,-16.0,N,-1.2000000000000002,50.9,73.10000000000001,93.9,93.9,36.5,5.0,8.2,15.2,0.0
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-04,0.7,8.8,-92.0,LD,-8.100000000000001,15.1,69.0,94.6,94.6,36.5,4.0,6.2,36.5,4.8
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-05,0.2,8.6,-97.0,LD,-8.4,7.1000000000000005,68.5,93.8,94.8,36.5,4.0,0.7,8.2,0.7
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-06,5.5,17.2,-68.0,LD,-11.7,6.4,72.5,95.6,100.3,36.5,5.0,0.2,6.2,1.5
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-07,0.0,8.0,-100.0,NR,-8.0,5.7,57.300000000000004,90.3,100.3,36.5,4.0,5.5,0.7,15.2
ARUNACHAL PRADESH,KURUNG KUMEY,2026-09-08,0.0,7.2,-100.0,NR,-7.2,5.5,20.800000000000008,87.8,100.3,8.2,3.0,0.0,0.2,36.5
UTTAR PRADESH,KUSHINAGAR,2026-08-26,0.0,6.1,-100.0,NR,-6.1,8.5,9.0,9.0,9.0,8.5,1.0,0.0,0.5,0.0
UTTAR PRADESH,KUSHINAGAR,2026-08-27,0.0,6.1,-100.0,NR,-6.1,0.0,9.0,9.0,9.0,8.5,1.0,0.0,8.5,0.0
UTTAR PRADESH,KUSHINAGAR,2026-08-28,1.0,6.2,-84.0,LD,-5.2,1.0,10.0,10.0,10.0,8.5,1.0,0.0,0.0,0.0
UTTAR PRADESH,KUSHINAGAR,2026-08-29,0.0,2.9,-100.0,NR,-2.9,1.0,10.0,10.0,10.0,8.5,1.0,1.0,0.0,0.0
UTTAR PRADESH,KUSHINAGAR,2026-08-30,4.5,1.8,150.0,LE,2.7,5.5,14.0,14.5,14.5,8.5,2.0,0.0,0.0,0.5
UTTAR PRADESH,KUSHINAGAR,2026-08-31,0.0,3.4,-100.0,NR,-3.4,4.5,5.5,14.5,14.5,4.5,1.0,4.5,1.0,8.5
UTTAR PRADESH,KUSHINAGAR,2026-09-01,5.5,4.9,12.0,N,0.5999999999999996,10.0,11.0,20.0,20.0,5.5,2.0,0.0,0.0,0.0
UTTAR PRADESH,KUSHINAGAR,2026-09-02,0.5,4.4,-89.0,LD,-3.9000000000000004,6.0,11.5,20.5,20.5,5.5,2.0,5.5,4.5,0.0
UTTAR PRADESH,KUSHINAGAR,2026-09-03,0.0,5.9,-100.0,NR,-5.9,6.0,11.5,20.5,20.5,5.5,2.0,0.5,0.0,0.0
UTTAR PRADESH,KUSHINAGAR,2026-09-04,1.0,5.4,-81.0,LD,-4.4,1.5,11.5,21.5,21.5,5.5,2.0,0.0,5.5,1.0
UTTAR PRADESH,KUSHINAGAR,2026-09-05,5.0,4.3,16.0,N,0.7000000000000002,6.0,16.5,26.5,26.5,5.5,3.0,1.0,0.5,0.0
UTTAR PRADESH,KUSHINAGAR,2026-09-06,3.0,4.8,-38.0,D,-1.7999999999999998,9.0,15.0,29.5,29.5,5.5,3.0,5.0,0.0,4.5
UTTAR PRADESH,KUSHINAGAR,2026-09-07,5.5,5.9,-7.0,N,-0.40000000000000036,13.5,20.5,34.5,35.0,5.5,4.0,3.0,1.0,0.0
UTTAR PRADESH,KUSHINAGAR,2026-09-08,0.5,3.3,-85.0,LD,-2.8,9.0,15.5,26.5,35.5,5.5,3.0,5.5,5.0,5.5
HIMACHAL PRADESH,LAHUL&SPITI,2026-08-26,0.0,3.3,-100.0,NR,-3.3,0.4,1.1,4.6,4.6,0.7,0.0,0.0,0.0,3.5
HIMACHAL PRADESH,LAHUL&SPITI,2026-08-27,0.0,3.2,-100.0,NR,-3.2,0.0,0.4,4.6,4.6,0.4,0.0,0.0,0.4,0.7
HIMACHAL PRADESH,LAHUL&SPITI,2026-08-28,0.0,3.7,-100.0,NR,-3.7,0.0,0.4,4.6,4.6,0.4,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-08-29,0.0,4.0,-100.0,NR,-4.0,0.0,0.4,4.6,4.6,0.4,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-08-30,0.0,3.1,-100.0,NR,-3.1,0.0,0.4,4.6,4.6,0.4,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-08-31,0.0,3.2,-100.0,NR,-3.2,0.0,0.0,4.6,4.6,0.0,0.0,0.0,0.0,0.4
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-01,0.0,3.3,-100.0,NR,-3.3,0.0,0.0,4.6,4.6,0.0,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-02,0.1,3.6,-97.0,LD,-3.5,0.1,0.1,4.7,4.7,0.1,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-03,0.0,3.8,-100.0,NR,-3.8,0.1,0.1,1.2,4.7,0.1,0.0,0.1,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-04,0.0,4.3,-100.0,NR,-4.3,0.1,0.1,0.5,4.7,0.1,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-05,0.0,3.1,-100.0,NR,-3.1,0.0,0.1,0.5,4.7,0.1,0.0,0.0,0.1,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-06,0.0,2.0,-100.0,NR,-2.0,0.0,0.1,0.5,4.7,0.1,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-07,0.0,1.4,-100.0,NR,-1.4,0.0,0.1,0.5,4.7,0.1,0.0,0.0,0.0,0.0
HIMACHAL PRADESH,LAHUL&SPITI,2026-09-08,0.0,3.3,-100.0,NR,-3.3,0.0,0.1,0.1,4.7,0.1,0.0,0.0,0.0,0.0
ASSAM,LAKHIMPUR,2026-08-26,0.0,15.8,-100.0,NR,-15.8,7.9,75.9,76.0,76.0,59.8,3.0,7.7,8.2,0.1
ASSAM,LAKHIMPUR,2026-08-27,0.0,9.7,-100.0,NR,-9.7,7.7,75.9,76.0,76.0,59.8,3.0,0.0,0.2,0.0
ASSAM,LAKHIMPUR,2026-08-28,2.1,14.1,-85.0,LD,-12.0,2.1,18.2,78.1,78.1,8.2,2.0,0.0,7.7,59.8
ASSAM,LAKHIMPUR,2026-08-29,0.7,7.4,-91.0,LD,-6.7,2.8,18.9,78.8,78.8,8.2,2.0,2.1,0.0,0.0
ASSAM,LAKHIMPUR,2026-08-30,0.0,8.9,-100.0,NR,-8.9,2.8,10.700000000000001,78.8,78.8,7.7,1.0,0.7,0.0,8.2
ASSAM,LAKHIMPUR,2026-08-31,14.7,10.7,37.0,E,4.0,15.399999999999999,25.200000000000003,93.5,93.5,14.7,2.0,0.0,2.1,0.2
ASSAM,LAKHIMPUR,2026-09-01,8.6,5.9,46.0,E,2.6999999999999993,23.299999999999997,26.099999999999998,102.1,102.1,14.7,2.0,14.7,0.7,7.7
ASSAM,LAKHIMPUR,2026-09-02,11.3,7.5,51.0,E,3.8000000000000007,34.6,37.400000000000006,113.4,113.4,14.7,3.0,8.6,0.0,0.0
ASSAM,LAKHIMPUR,2026-09-03,0.0,8.5,-100.0,NR,-8.5,19.9,37.400000000000006,113.30000000000001,113.4,14.7,3.0,11.3,14.7,0.0
ASSAM,LAKHIMPUR,2026-09-04,4.3,11.9,-64.0,LD,-7.6000000000000005,15.600000000000001,39.6,117.60000000000001,117.7,14.7,4.0,0.0,8.6,2.1
ASSAM,LAKHIMPUR,2026-09-05,1.0,10.2,-90.0,LD,-9.2,5.3,39.9,58.8,118.7,14.7,4.0,4.3,11.3,0.7
ASSAM,LAKHIMPUR,2026-09-06,0.0,10.8,-100.0,NR,-10.8,5.3,39.9,58.8,118.7,14.7,4.0,1.0,0.0,0.0
ASSAM,LAKHIMPUR,2026-09-07,0.0,12.9,-100.0,NR,-12.9,1.0,25.200000000000003,50.599999999999994,118.7,11.3,3.0,0.0,4.3,14.7
ASSAM,LAKHIMPUR,2026-09-08,2.3,7.3,-68.0,LD,-5.0,2.3,18.9,52.7,121.0,11.3,2.0,0.0,1.0,8.6
BIHAR,LAKHISARAI,2026-08-26,2.4,4.3,-45.0,D,-1.9,17.799999999999997,18.799999999999997,19.9,19.9,14.2,1.0,1.2,1.0,1.1
BIHAR,LAKHISARAI,2026-08-27,36.9,7.9,368.0,LE,29.0,40.5,55.699999999999996,56.8,56.8,36.9,2.0,2.4,14.2,0.0
BIHAR,LAKHISARAI,2026-08-28,1.4,5.3,-74.0,LD,-3.9,40.69999999999999,57.099999999999994,58.199999999999996,58.199999999999996,36.9,2.0,36.9,1.2,0.0
BIHAR,LAKHISARAI,2026-08-29,0.5,3.1,-83.0,LD,-2.6,38.79999999999999,57.599999999999994,58.699999999999996,58.699999999999996,36.9,2.0,1.4,2.4,0.0
BIHAR,LAKHISARAI,2026-08-30,15.0,3.2,369.0,LE,11.8,16.89999999999999,71.6,73.7,73.7,36.9,3.0,0.5,36.9,1.0
BIHAR,LAKHISARAI,2026-08-31,8.5,7.7,10.0,N,0.7999999999999998,23.999999999999993,65.9,82.2,82.2,36.9,3.0,15.0,1.4,14.2
BIHAR,LAKHISARAI,2026-09-01,36.1,8.8,310.0,LE,27.3,59.599999999999994,100.8,118.3,118.3,36.9,4.0,8.5,0.5,1.2
BIHAR,LAKHISARAI,2026-09-02,24.5,7.5,226.0,LE,17.0,69.1,122.9,142.8,142.8,36.9,5.0,36.1,15.0,2.4
BIHAR,LAKHISARAI,2026-09-03,3.3,2.7,22.0,E,0.5999999999999996,63.89999999999999,89.3,145.0,146.1,36.1,5.0,24.5,8.5,36.9
BIHAR,LAKHISARAI,2026-09-04,4.2,5.0,-15.0,N,-0.7999999999999998,31.999999999999993,92.1,149.2,150.3,36.1,6.0,3.3,36.1,1.4
BIHAR,LAKHISARAI,2026-09-05,1.9,8.1,-77.0,LD,-6.199999999999999,9.399999999999993,93.5,151.1,152.2,36.1,6.0,4.2,24.5,0.5
BIHAR,LAKHISARAI,2026-09-06,11.3,5.3,114.0,LE,6.000000000000001,17.399999999999995,89.8,162.4,163.5,36.1,6.0,1.9,3.3,15.0
BIHAR,LAKHISARAI,2026-09-07,0.0,11.6,-100.0,NR,-11.6,13.199999999999996,81.3,161.4,163.5,36.1,5.0,11.3,4.2,8.5
BIHAR,LAKHISARAI,2026-09-08,0.0,6.6,-100.0,NR,-6.6,11.299999999999995,45.2,147.2,163.5,24.5,4.0,0.0,1.9,36.1
LAKSHADWEEP,LAKSHADWEEP,2026-08-26,17.9,8.3,115.0,LE,9.599999999999998,34.4,44.5,57.0,57.0,17.9,4.0,13.2,0.0,12.5
LAKSHADWEEP,LAKSHADWEEP,2026-08-27,6.5,7.9,-18.0,N,-1.4000000000000004,37.599999999999994,41.6,63.5,63.5,17.9,4.0,17.9,3.3,9.4
LAKSHADWEEP,LAKSHADWEEP,2026-08-28,1.0,5.3,-82.0,LD,-4.3,25.4,42.5,64.5,64.5,17.9,4.0,6.5,13.2,0.1
LAKSHADWEEP,LAKSHADWEEP,2026-08-29,0.0,6.0,-100.0,NR,-6.0,7.5,41.9,64.5,64.5,17.9,4.0,1.0,17.9,0.6
LAKSHADWEEP,LAKSHADWEEP,2026-08-30,3.8,9.2,-59.0,D,-5.3999999999999995,4.8,45.699999999999996,68.3,68.3,17.9,5.0,0.0,6.5,0.0
LAKSHADWEEP,LAKSHADWEEP,2026-08-31,3.5,10.7,-68.0,LD,-7.199999999999999,7.3,45.9,71.8,71.8,17.9,5.0,3.8,1.0,3.3
LAKSHADWEEP,LAKSHADWEEP,2026-09-01,0.5,6.5,-92.0,LD,-6.0,7.8,33.199999999999996,72.3,72.3,17.9,4.0,3.5,0.0,13.2
LAKSHADWEEP,LAKSHADWEEP,2026-09-02,2.3,6.8,-66.0,LD,-4.5,6.3,17.6,74.6,74.6,6.5,3.0,0.5,3.8,17.9
LAKSHADWEEP,LAKSHADWEEP,2026-09-03,3.8,6.4,-41.0,D,-2.6000000000000005,6.6,14.899999999999999,65.9,78.4,3.8,3.0,2.3,3.5,6.5
LAKSHADWEEP,LAKSHADWEEP,2026-09-04,0.9,4.5,-79.0,LD,-3.6,7.0,14.799999999999999,57.4,79.3,3.8,3.0,3.8,0.5,1.0
LAKSHADWEEP,LAKSHADWEEP,2026-09-05,0.2,6.0,-97.0,LD,-5.8,4.8999999999999995,15.0,57.5,79.5,3.8,3.0,0.9,2.3,0.0
LAKSHADWEEP,LAKSHADWEEP,2026-09-06,0.0,6.7,-100.0,NR,-6.7,1.1,11.2,56.9,79.5,3.8,2.0,0.2,3.8,3.8
LAKSHADWEEP,LAKSHADWEEP,2026-09-07,0.5,5.3,-91.0,LD,-4.8,0.7,8.2,57.4,80.0,3.8,1.0,0.0,0.9,3.5
LAKSHADWEEP,LAKSHADWEEP,2026-09-08,0.0,7.2,-100.0,NR,-7.2,0.5,7.699999999999999,54.1,80.0,3.8,1.0,0.5,0.2,0.5
UTTAR PRADESH,LALITPUR,2026-08-26,29.2,3.6,711.0,LE,25.599999999999998,76.19999999999999,158.2,158.2,158.2,39.6,7.0,8.6,17.4,0.0
UTTAR PRADESH,LALITPUR,2026-08-27,31.4,8.0,292.0,LE,23.4,69.19999999999999,176.2,189.6,189.6,39.6,7.0,29.2,38.4,13.4
UTTAR PRADESH,LALITPUR,2026-08-28,24.4,6.4,281.0,LE,18.0,85.0,161.0,214.0,214.0,38.4,7.0,31.4,8.6,39.6
UTTAR PRADESH,LALITPUR,2026-08-29,27.2,13.1,108.0,LE,14.1,83.0,176.6,241.2,241.2,38.4,7.0,24.4,29.2,11.6
UTTAR PRADESH,LALITPUR,2026-08-30,0.0,9.4,-100.0,NR,-9.4,51.599999999999994,159.2,241.2,241.2,38.4,6.0,27.2,31.4,17.4
UTTAR PRADESH,LALITPUR,2026-08-31,0.0,4.5,-100.0,NR,-4.5,27.2,120.79999999999998,241.2,241.2,31.4,5.0,0.0,24.4,38.4
UTTAR PRADESH,LALITPUR,2026-09-01,0.0,4.1,-100.0,NR,-4.1,0.0,112.19999999999999,241.2,241.2,31.4,4.0,0.0,27.2,8.6
UTTAR PRADESH,LALITPUR,2026-09-02,0.0,9.9,-100.0,NR,-9.9,0.0,83.0,241.2,241.2,31.4,3.0,0.0,0.0,29.2
UTTAR PRADESH,LALITPUR,2026-09-03,79.2,6.6,1100.0,LE,72.60000000000001,79.2,130.8,320.4,320.4,79.2,3.0,0.0,0.0,31.4
UTTAR PRADESH,LALITPUR,2026-09-04,49.8,10.8,361.0,LE,39.0,129.0,156.2,356.8,370.2,79.2,3.0,79.2,0.0,24.4
UTTAR PRADESH,LALITPUR,2026-09-05,20.6,6.7,207.0,LE,13.900000000000002,149.6,149.6,337.8,390.8,79.2,3.0,49.8,0.0,27.2
UTTAR PRADESH,LALITPUR,2026-09-06,8.2,6.1,34.0,E,2.0999999999999996,78.6,157.8,334.4,399.0,79.2,4.0,20.6,79.2,0.0
UTTAR PRADESH,LALITPUR,2026-09-07,1.0,4.4,-77.0,LD,-3.4000000000000004,29.8,158.8,318.0,400.0,79.2,4.0,8.2,49.8,0.0
UTTAR PRADESH,LALITPUR,2026-09-08,0.8,4.7,-83.0,LD,-3.9000000000000004,10.0,159.6,280.40000000000003,400.8,79.2,4.0,1.0,20.6,0.0
JHARKHAND,LATEHAR,2026-08-26,9.9,8.0,24.0,E,1.9000000000000004,87.8,95.5,196.5,196.5,39.4,4.0,38.5,2.4,101.0
JHARKHAND,LATEHAR,2026-08-27,3.2,8.7,-64.0,LD,-5.499999999999999,51.6,94.7,199.7,199.7,39.4,4.0,9.9,39.4,4.0
JHARKHAND,LATEHAR,2026-08-28,11.0,11.7,-6.0,N,-0.6999999999999993,24.1,104.4,210.7,210.7,39.4,5.0,3.2,38.5,1.3
JHARKHAND,LATEHAR,2026-08-29,59.6,8.8,577.0,LE,50.8,73.8,164.0,270.3,270.3,59.6,6.0,11.0,9.9,0.0
JHARKHAND,LATEHAR,2026-08-30,75.8,6.7,1031.0,LE,69.1,146.4,237.4,346.1,346.1,75.8,7.0,59.6,3.2,2.4
JHARKHAND,LATEHAR,2026-08-31,35.7,7.4,383.0,LE,28.300000000000004,171.10000000000002,233.7,381.8,381.8,75.8,7.0,75.8,11.0,39.4
JHARKHAND,LATEHAR,2026-09-01,29.8,8.5,250.0,LE,21.3,141.3,225.0,411.6,411.6,75.8,7.0,35.7,59.6,38.5
JHARKHAND,LATEHAR,2026-09-02,10.8,9.6,13.0,N,1.200000000000001,76.30000000000001,225.9,422.4,422.4,75.8,7.0,29.8,75.8,9.9
JHARKHAND,LATEHAR,2026-09-03,0.0,8.7,-100.0,NR,-8.7,40.600000000000016,222.70000000000002,321.4,422.4,75.8,6.0,10.8,35.7,3.2
JHARKHAND,LATEHAR,2026-09-04,0.0,7.6,-100.0,NR,-7.6,10.800000000000015,211.70000000000002,317.4,422.4,75.8,5.0,0.0,29.8,11.0
JHARKHAND,LATEHAR,2026-09-05,0.0,8.4,-100.0,NR,-8.4,0.0,152.10000000000002,316.09999999999997,422.4,75.8,4.0,0.0,10.8,59.6
JHARKHAND,LATEHAR,2026-09-06,0.0,11.3,-100.0,NR,-11.3,0.0,76.30000000000001,316.09999999999997,422.4,35.7,3.0,0.0,0.0,75.8
JHARKHAND,LATEHAR,2026-09-07,17.9,7.6,136.0,LE,10.299999999999999,17.900000000000013,58.5,331.6,440.3,29.8,3.0,0.0,0.0,35.7
JHARKHAND,LATEHAR,2026-09-08,0.0,8.0,-100.0,NR,-8.0,17.900000000000013,28.7,292.2,440.3,17.9,2.0,17.9,0.0,29.8
MAHARASHTRA,LATUR,2026-08-26,6.8,7.1,-4.0,N,-0.2999999999999998,27.7,33.0,33.0,33.0,20.5,3.0,0.4,4.3,0.0
MAHARASHTRA,LATUR,2026-08-27,2.2,6.4,-66.0,LD,-4.2,9.4,34.2,35.2,35.2,20.5,3.0,6.8,20.5,1.0
MAHARASHTRA,LATUR,2026-08-28,0.0,4.5,-100.0,NR,-4.5,9.0,34.2,35.2,35.2,20.5,3.0,2.2,0.4,0.0
MAHARASHTRA,LATUR,2026-08-29,1.7,5.2,-67.0,LD,-3.5,3.9000000000000004,35.9,36.9,36.9,20.5,3.0,0.0,6.8,0.0
MAHARASHTRA,LATUR,2026-08-30,8.1,7.9,2.0,N,0.1999999999999993,9.8,39.7,45.0,45.0,20.5,3.0,1.7,2.2,4.3
MAHARASHTRA,LATUR,2026-08-31,0.0,6.6,-100.0,NR,-6.6,9.799999999999999,19.2,45.0,45.0,8.1,2.0,8.1,0.0,20.5
MAHARASHTRA,LATUR,2026-09-01,0.2,5.4,-97.0,LD,-5.2,8.299999999999999,19.0,45.2,45.2,8.1,2.0,0.0,1.7,0.4
MAHARASHTRA,LATUR,2026-09-02,1.5,9.0,-83.0,LD,-7.5,1.7,13.7,46.7,46.7,8.1,1.0,0.2,8.1,6.8
MAHARASHTRA,LATUR,2026-09-03,1.6,6.5,-75.0,LD,-4.9,3.3,13.1,48.3,48.3,8.1,1.0,1.5,0.0,2.2
MAHARASHTRA,LATUR,2026-09-04,0.0,3.5,-100.0,NR,-3.5,3.0999999999999996,13.1,47.3,48.3,8.1,1.0,1.6,0.2,0.0
MAHARASHTRA,LATUR,2026-09-05,0.5,4.6,-90.0,LD,-4.1,2.1,11.9,47.8,48.8,8.1,1.0,0.0,1.5,1.7
MAHARASHTRA,LATUR,2026-09-06,3.1,6.9,-55.0,D,-3.8000000000000003,3.6,6.9,50.9,51.9,3.1,1.0,0.5,1.6,8.1
MAHARASHTRA,LATUR,2026-09-07,0.0,5.8,-100.0,NR,-5.8,3.6,6.9,46.6,51.9,3.1,1.0,3.1,0.0,0.0
MAHARASHTRA,LATUR,2026-09-08,1.2,7.6,-84.0,LD,-6.3999999999999995,4.3,7.9,27.3,53.1,3.1,1.0,0.0,0.5,0.2
MIZORAM,LAWNGTLAI,2026-08-26,40.2,13.3,203.0,LE,26.900000000000002,49.1,212.0,221.0,221.0,77.5,7.0,3.2,77.5,9.0
